Gyro_X,Gyro_Y,Time,Gesture,Type
14.52,102.69,100,874,D
-7.69,107.63,150,874,D
30.55,74.12,200,874,D
35.73,74.14,250,874,D
21.87,89.31,300,874,D
8.00,36.09,350,874,D
15.35,21.47,400,874,D
0.73,-6.23,450,874,D
-5.83,16.53,0,875,D
-7.99,20.41,50,875,D
-5.21,29.34,100,875,D
13.06,31.52,150,875,D
-7.21,36.11,200,875,D
27.29,38.30,250,875,D
12.39,45.67,300,875,D
25.40,25.32,350,875,D
-6.38,26.56,400,875,D
-21.92,29.41,450,875,D
-73.69,1.62,0,876,L
-112.47,4.75,50,876,L
-84.94,-8.83,100,876,L
-77.51,-4.91,150,876,L
-109.30,-3.65,200,876,L
-105.99,-0.71,250,876,L
-108.63,1.01,300,876,L
-82.73,-0.34,350,876,L
-67.36,7.04,400,876,L
-47.39,16.61,450,876,L
-19.31,-5.11,0,877,L
-35.10,-3.51,50,877,L
-58.76,-6.27,100,877,L
-100.81,0.06,150,877,L
-113.20,6.36,200,877,L
-123.40,8.57,250,877,L
-132.19,18.04,300,877,L
-123.24,20.58,350,877,L
-115.85,22.44,400,877,L
-51.86,14.93,450,877,L
-83.14,16.16,0,878,L
-145.13,27.72,50,878,L
-131.25,29.54,100,878,L
-124.60,23.56,150,878,L
-97.45,19.89,200,878,L
-109.65,15.56,250,878,L
-91.16,11.28,300,878,L
-88.11,12.51,350,878,L
-88.74,0.11,400,878,L
-57.49,6.81,450,878,L
-59.56,-15.35,0,879,L
-98.00,-17.01,50,879,L
-197.85,-2.51,100,879,L
-181.50,5.45,150,879,L
-172.25,17.25,200,879,L
-194.54,17.24,250,879,L
-126.43,25.82,300,879,L
-73.64,37.54,350,879,L
-68.21,17.21,400,879,L
-47.12,9.19,450,879,L
-53.73,-0.41,0,880,L
-46.17,-2.05,50,880,L
-21.91,0.63,100,880,L
-54.55,-4.19,150,880,L
-95.61,2.09,200,880,L
-90.81,-5.77,250,880,L
-85.33,-4.49,300,880,L
-94.87,-3.71,350,880,L
-61.09,-6.96,400,880,L
-47.40,7.31,450,880,L
-173.46,13.77,0,881,L
-175.23,7.82,50,881,L
-142.23,-2.52,100,881,L
-103.15,0.07,150,881,L
-76.33,10.30,200,881,L
-91.29,11.95,250,881,L
-90.66,-1.11,300,881,L
-74.22,-0.55,350,881,L
-53.60,6.05,400,881,L
-24.35,2.64,450,881,L
-40.03,3.02,0,882,L
-49.86,-0.71,50,882,L
-64.73,16.56,100,882,L
-69.91,25.08,150,882,L
-94.95,31.37,200,882,L
-124.16,24.12,250,882,L
-106.71,19.12,300,882,L
-119.50,10.77,350,882,L
-90.26,-2.29,400,882,L
-52.56,9.67,450,882,L
-120.04,8.27,0,883,L
-140.77,-3.55,50,883,L
-119.11,9.05,100,883,L
-146.03,3.18,150,883,L
-107.17,-2.71,200,883,L
-67.44,5.34,250,883,L
-59.97,-4.64,300,883,L
-36.27,-3.69,350,883,L
-29.32,-0.39,400,883,L
-19.69,-1.84,450,883,L
-62.69,-7.39,0,884,L
-103.21,-3.63,50,884,L
-125.75,-8.19,100,884,L
-58.75,-16.49,150,884,L
-61.76,-13.97,200,884,L
-105.27,-2.59,250,884,L
-88.46,-1.27,300,884,L
-88.11,-1.37,350,884,L
-101.75,7.82,400,884,L
-34.29,8.78,450,884,L
-52.08,-7.44,0,885,L
-99.09,-17.48,50,885,L
-152.21,-30.17,100,885,L
-217.78,15.67,150,885,L
-171.53,4.71,200,885,L
-124.67,-5.53,250,885,L
-112.56,2.05,300,885,L
-115.07,2.01,350,885,L
-74.41,-7.17,400,885,L
-34.56,-9.84,450,885,L
0.42,0.65,0,886,F
-0.21,-1.56,50,886,F
-2.16,1.74,100,886,F
-0.89,2.41,150,886,F
1.81,2.75,200,886,F
-1.55,-1.31,250,886,F
3.18,0.78,300,886,F
-2.53,-4.62,350,886,F
2.11,2.53,400,886,F
4.22,0.22,450,886,F
0.21,0.52,0,887,F
-1.45,0.15,50,887,F
-0.10,1.38,100,887,F
-1.37,1.12,150,887,F
-0.70,3.21,200,887,F
-1.30,2.90,250,887,F
0.91,3.27,300,887,F
-0.20,-0.45,350,887,F
0.09,2.26,400,887,F
0.95,2.47,450,887,F
-1.35,2.78,0,888,F
0.43,2.25,50,888,F
-2.75,0.96,100,888,F
0.75,1.57,150,888,F
0.23,2.88,200,888,F
0.25,0.70,250,888,F
0.79,0.28,300,888,F
4.58,3.51,350,888,F
-1.23,0.39,400,888,F
-1.53,0.42,450,888,F
1.95,-0.23,0,889,F
-0.56,1.69,50,889,F
1.19,1.60,100,889,F
-0.22,1.82,150,889,F
1.99,0.96,200,889,F
-1.68,-0.24,250,889,F
-0.05,1.93,300,889,F
0.78,1.87,350,889,F
0.23,0.78,400,889,F
1.24,0.72,450,889,F
0.43,0.91,0,890,F
0.50,1.47,50,890,F
0.45,1.69,100,890,F
-0.27,1.51,150,890,F
0.10,4.61,200,890,F
-0.87,-0.21,250,890,F
0.41,1.47,300,890,F
-0.77,0.23,350,890,F
0.62,2.17,400,890,F
0.08,1.43,450,890,F
-0.13,2.53,0,891,F
-1.37,0.55,50,891,F
-0.31,2.43,100,891,F
-0.64,1.87,150,891,F
0.37,1.31,200,891,F
0.51,0.63,250,891,F
0.45,1.69,300,891,F
-0.17,0.62,350,891,F
0.73,2.55,400,891,F
-0.35,0.92,450,891,F
-0.17,-0.43,0,892,F
-2.34,3.64,50,892,F
-1.39,1.01,100,892,F
-0.36,2.49,150,892,F
-1.21,1.15,200,892,F
-0.40,0.51,250,892,F
-0.22,0.05,300,892,F
-0.49,1.41,350,892,F
-0.43,2.11,400,892,F
1.39,1.69,450,892,F
2.05,2.25,0,893,F
-0.03,1.88,50,893,F
1.97,1.57,100,893,F
-0.12,1.25,150,893,F
-0.56,2.35,200,893,F
-0.73,0.60,250,893,F
-0.53,1.39,300,893,F
0.67,0.09,350,893,F
0.24,2.66,400,893,F
0.19,0.93,450,893,F
-0.53,6.53,0,894,F
-2.28,4.22,50,894,F
0.83,6.00,100,894,F
-6.98,6.25,150,894,F
3.77,7.15,200,894,F
-3.39,2.73,250,894,F
1.97,-2.63,300,894,F
-4.02,-4.52,350,894,F
-2.97,-8.00,400,894,F
-8.33,-12.03,450,894,F
-1.92,1.52,0,895,F
-0.85,0.86,50,895,F
0.57,2.03,100,895,F
-1.21,1.02,150,895,F
0.33,1.51,200,895,F
1.03,1.65,250,895,F
0.68,1.21,300,895,F
0.35,1.19,350,895,F
0.34,2.07,400,895,F
1.95,2.27,450,895,F
0.76,0.58,0,896,F
0.48,2.12,50,896,F
1.77,2.67,100,896,F
-0.37,2.59,150,896,F
-2.10,-0.91,200,896,F
1.20,1.61,250,896,F
-0.44,3.05,300,896,F
1.51,1.24,350,896,F
3.35,0.21,400,896,F
-1.59,-0.65,450,896,F
-1.85,2.74,0,897,U
5.38,-7.22,50,897,U
4.83,-37.41,100,897,U
0.85,-64.19,150,897,U
9.19,-78.60,200,897,U
0.65,-88.41,250,897,U
17.65,-84.78,300,897,U
21.71,-97.65,350,897,U
11.59,-85.85,400,897,U
11.01,-62.81,450,897,U
6.47,-19.70,0,898,U
5.24,-40.97,50,898,U
-8.88,-75.13,100,898,U
-10.99,-93.68,150,898,U
20.23,-101.77,200,898,U
-0.39,-112.97,250,898,U
-0.07,-105.88,300,898,U
-4.32,-92.42,350,898,U
-3.78,-62.37,400,898,U
2.67,-41.27,450,898,U
-0.02,1.67,0,899,U
1.15,-3.91,50,899,U
4.89,-18.49,100,899,U
-6.70,-51.43,150,899,U
-14.85,-84.39,200,899,U
10.99,-105.62,250,899,U
27.19,-108.63,300,899,U
-2.27,-108.17,350,899,U
11.79,-114.97,400,899,U
-4.21,-90.07,450,899,U
22.41,-81.42,0,900,U
9.31,-82.19,50,900,U
-0.71,-105.13,100,900,U
-17.75,-96.29,150,900,U
-12.48,-98.35,200,900,U
-31.79,-84.50,250,900,U
-19.72,-76.49,300,900,U
-8.59,-55.08,350,900,U
10.27,-23.87,400,900,U
16.81,-2.63,450,900,U
-20.17,-133.35,0,901,U
10.01,-98.11,50,901,U
11.97,-126.67,100,901,U
63.63,-115.81,150,901,U
44.26,-98.35,200,901,U
39.93,-51.45,250,901,U
11.91,-31.29,300,901,U
24.63,-10.55,350,901,U
34.57,-7.57,400,901,U
21.53,3.37,450,901,U
-4.41,-61.79,0,902,U
1.30,-109.85,50,902,U
24.26,-117.17,100,902,U
26.46,-118.15,150,902,U
19.09,-103.31,200,902,U
21.61,-84.30,250,902,U
0.27,-72.91,300,902,U
-8.24,-60.19,350,902,U
-3.75,-37.95,400,902,U
21.67,-39.03,450,902,U
2.91,-5.15,0,903,U
0.30,-33.57,50,903,U
-15.05,-70.45,100,903,U
-6.05,-89.08,150,903,U
46.02,-112.45,200,903,U
28.72,-144.51,250,903,U
38.95,-115.93,300,903,U
19.44,-87.79,350,903,U
-6.01,-90.31,400,903,U
12.51,-56.57,450,903,U
3.85,2.19,0,904,U
-0.10,5.06,50,904,U
0.41,6.01,100,904,U
-1.29,2.44,150,904,U
1.21,0.85,200,904,U
2.53,4.13,250,904,U
2.87,4.96,300,904,U
1.07,4.00,350,904,U
-5.16,-4.80,400,904,U
-10.36,-91.49,450,904,U
-0.05,-95.45,0,905,U
16.97,-114.49,50,905,U
18.53,-109.67,100,905,U
1.39,-106.50,150,905,U
21.69,-94.37,200,905,U
17.77,-109.50,250,905,U
19.66,-93.28,300,905,U
-2.41,-52.47,350,905,U
-1.31,-24.99,400,905,U
0.86,-23.59,450,905,U
-5.59,-59.81,0,906,U
8.82,-97.81,50,906,U
39.73,-133.21,100,906,U
21.75,-122.82,150,906,U
10.52,-93.25,200,906,U
5.09,-111.92,250,906,U
11.05,-99.96,300,906,U
-9.05,-71.33,350,906,U
-9.49,-36.60,400,906,U
-4.99,-6.73,450,906,U
33.57,3.20,0,907,R
64.35,4.67,50,907,R
86.38,-11.69,100,907,R
209.68,-34.18,150,907,R
165.17,-13.29,200,907,R
179.93,24.39,250,907,R
212.71,41.12,300,907,R
133.41,16.63,350,907,R
100.79,-0.51,400,907,R
76.94,-11.51,450,907,R
22.28,30.47,0,908,R
10.11,7.05,50,908,R
149.62,-48.90,100,908,R
109.35,-32.93,150,908,R
155.36,-25.91,200,908,R
190.18,-0.45,250,908,R
143.79,19.33,300,908,R
128.79,31.85,350,908,R
93.77,25.81,400,908,R
55.64,19.11,450,908,R
130.91,1.37,0,909,R
152.59,-9.47,50,909,R
158.34,-10.93,100,909,R
121.74,1.00,150,909,R
137.39,17.71,200,909,R
116.45,9.21,250,909,R
59.43,4.97,300,909,R
26.86,2.91,350,909,R
-0.51,10.07,400,909,R
-3.05,3.07,450,909,R
-1.38,4.71,0,910,R
2.02,-0.14,50,910,R
15.05,-0.39,100,910,R
50.03,5.49,150,910,R
71.24,0.31,200,910,R
192.50,-25.49,250,910,R
189.93,-5.01,300,910,R
218.12,-1.13,350,910,R
158.82,0.83,400,910,R
116.47,25.31,450,910,R
50.02,8.15,0,911,R
87.67,-18.04,50,911,R
101.27,-39.11,100,911,R
114.32,-43.50,150,911,R
144.42,-30.40,200,911,R
175.65,0.25,250,911,R
145.07,33.01,300,911,R
89.08,52.24,350,911,R
53.84,28.21,400,911,R
42.71,7.71,450,911,R
43.58,-8.54,0,912,R
89.22,6.23,50,912,R
166.35,-5.63,100,912,R
159.91,28.57,150,912,R
137.57,51.61,200,912,R
125.66,25.64,250,912,R
110.22,-2.46,300,912,R
111.71,-4.23,350,912,R
91.74,-17.25,400,912,R
64.04,-15.21,450,912,R
163.15,14.88,0,913,R
163.99,8.37,50,913,R
174.85,-10.97,100,913,R
155.44,-20.13,150,913,R
105.45,-1.74,200,913,R
57.44,21.44,250,913,R
31.71,11.60,300,913,R
10.79,0.00,350,913,R
8.91,0.84,400,913,R
-8.92,-4.21,450,913,R
189.75,5.41,0,914,R
219.12,26.60,50,914,R
179.33,16.12,100,914,R
158.07,15.27,150,914,R
94.95,20.30,200,914,R
51.15,15.44,250,914,R
35.37,13.73,300,914,R
21.15,1.41,350,914,R
5.05,-7.09,400,914,R
-6.23,-6.66,450,914,R
136.47,-8.14,0,915,R
151.54,6.33,50,915,R
162.14,11.19,100,915,R
180.57,-2.60,150,915,R
159.62,-11.38,200,915,R
120.75,-11.91,250,915,R
84.91,-0.09,300,915,R
66.23,11.37,350,915,R
42.93,4.65,400,915,R
35.84,1.57,450,915,R
144.99,-23.74,0,916,R
132.75,-12.89,50,916,R
155.29,-1.63,100,916,R
154.64,12.95,150,916,R
103.53,5.23,200,916,R
67.59,3.55,250,916,R
44.67,5.70,300,916,R
35.39,-4.94,350,916,R
18.15,-4.93,400,916,R
-0.35,-4.04,450,916,R
79.56,50.69,0,917,D
125.11,41.28,50,917,D
102.34,9.27,100,917,D
85.49,-3.17,150,917,D
118.67,-3.17,200,917,D
90.42,-11.60,250,917,D
83.27,-10.70,300,917,D
74.91,1.10,350,917,D
70.18,5.85,400,917,D
61.22,-1.71,450,917,D
17.19,23.06,0,918,D
27.26,44.61,50,918,D
42.39,69.99,100,918,D
17.07,82.51,150,918,D
-19.89,78.92,200,918,D
-13.65,27.00,250,918,D
16.39,9.43,300,918,D
11.97,25.51,350,918,D
1.59,21.83,400,918,D
10.11,7.91,450,918,D
27.89,46.39,0,919,D
-8.11,49.80,50,919,D
-20.81,57.58,100,919,D
-16.72,79.27,150,919,D
-36.57,97.43,200,919,D
-37.35,91.01,250,919,D
-28.85,32.46,300,919,D
-14.49,-12.63,350,919,D
-6.49,2.55,400,919,D
-6.26,23.55,450,919,D
33.03,99.13,0,920,D
6.99,103.70,50,920,D
1.77,99.45,100,920,D
-15.29,105.60,150,920,D
3.94,87.01,200,920,D
-2.30,49.30,250,920,D
26.76,69.47,300,920,D
-1.96,39.55,350,920,D
13.17,34.10,400,920,D
-16.12,23.07,450,920,D
-14.56,24.61,0,921,D
13.91,41.38,50,921,D
12.58,90.97,100,921,D
5.55,100.56,150,921,D
34.10,113.18,200,921,D
-1.77,143.25,250,921,D
6.29,108.12,300,921,D
13.13,66.73,350,921,D
11.12,28.09,400,921,D
30.49,-7.70,450,921,D
-0.91,20.58,0,922,D
0.14,23.59,50,922,D
10.60,38.05,100,922,D
10.22,65.75,150,922,D
3.30,94.10,200,922,D
-16.83,86.16,250,922,D
7.28,78.25,300,922,D
-12.53,83.61,350,922,D
-13.39,60.57,400,922,D
-7.60,24.03,450,922,D
3.39,9.91,0,923,D
8.12,20.67,50,923,D
7.58,35.08,100,923,D
17.47,66.23,150,923,D
17.56,84.24,200,923,D
-7.41,103.38,250,923,D
11.08,108.96,300,923,D
-27.79,85.79,350,923,D
-20.82,37.45,400,923,D
9.13,-19.43,450,923,D
9.53,35.93,0,924,D
8.99,50.77,50,924,D
8.86,66.86,100,924,D
4.26,85.62,150,924,D
-23.08,87.85,200,924,D
-18.48,85.01,250,924,D
10.37,67.31,300,924,D
0.61,43.23,350,924,D
3.78,35.40,400,924,D
1.39,22.57,450,924,D
27.36,56.23,0,925,D
51.11,106.43,50,925,D
27.13,152.42,100,925,D
-38.38,142.31,150,925,D
-55.86,74.69,200,925,D
-2.97,2.50,250,925,D
4.77,-3.91,300,925,D
-4.91,10.23,350,925,D
-8.70,12.21,400,925,D
-11.63,2.74,450,925,D
-2.63,10.56,0,926,D
-4.92,30.11,50,926,D
4.19,35.23,100,926,D
7.43,55.73,150,926,D
7.99,50.55,200,926,D
13.93,52.57,250,926,D
20.95,61.99,300,926,D
-4.57,78.35,350,926,D
-20.81,73.21,400,926,D
-7.37,65.41,450,926,D
-97.62,34.19,0,927,L
-113.59,6.65,50,927,L
-145.71,13.68,100,927,L
-132.25,-0.06,150,927,L
-109.67,-6.85,200,927,L
-77.97,9.77,250,927,L
-64.47,12.94,300,927,L
-68.17,14.78,350,927,L
-44.93,18.59,400,927,L
-30.06,20.86,450,927,L
-19.29,-8.10,0,928,L
-31.33,-19.33,50,928,L
-62.24,-7.92,100,928,L
-148.92,37.69,150,928,L
-159.75,47.91,200,928,L
-168.75,36.02,250,928,L
-135.16,19.25,300,928,L
-88.56,28.80,350,928,L
-61.69,19.12,400,928,L
-62.71,20.25,450,928,L
-49.49,-1.89,0,929,L
-70.61,6.73,50,929,L
-71.69,15.46,100,929,L
-121.76,35.97,150,929,L
-136.43,37.30,200,929,L
-115.92,38.85,250,929,L
-110.39,23.60,300,929,L
-61.56,-0.38,350,929,L
-42.59,3.53,400,929,L
-63.31,6.03,450,929,L
-38.25,-19.89,0,930,L
-41.52,-26.17,50,930,L
-175.70,43.55,100,930,L
-217.78,58.98,150,930,L
-185.47,52.87,200,930,L
-132.21,22.27,250,930,L
-64.47,8.59,300,930,L
-49.55,18.43,350,930,L
-39.07,10.45,400,930,L
-32.35,6.84,450,930,L
-64.45,-0.34,0,931,L
-107.41,-11.49,50,931,L
-164.45,35.64,100,931,L
-178.29,46.43,150,931,L
-186.01,46.29,200,931,L
-149.94,33.06,250,931,L
-82.02,23.74,300,931,L
-59.15,7.21,350,931,L
-48.16,18.63,400,931,L
-41.38,18.97,450,931,L
-3.26,3.79,0,932,L
-36.94,-0.52,50,932,L
-63.57,10.67,100,932,L
-130.77,17.67,150,932,L
-106.27,0.37,200,932,L
-123.73,21.23,250,932,L
-182.31,14.01,300,932,L
-184.61,22.35,350,932,L
-171.01,32.76,400,932,L
-107.93,-10.25,450,932,L
-60.34,-7.85,0,933,L
-107.97,-1.16,50,933,L
-208.07,18.34,100,933,L
-198.53,1.81,150,933,L
-191.65,-18.29,200,933,L
-134.96,-13.31,250,933,L
-96.02,-3.98,300,933,L
-55.17,0.45,350,933,L
-42.53,-6.03,400,933,L
-28.63,-4.08,450,933,L
-153.75,32.47,0,934,L
-149.07,32.65,50,934,L
-174.07,29.81,100,934,L
-167.81,43.67,150,934,L
-107.64,21.29,200,934,L
-122.25,-16.59,250,934,L
-67.98,-6.49,300,934,L
-79.21,-13.69,350,934,L
-67.72,-21.43,400,934,L
-34.17,-13.42,450,934,L
-51.17,-11.18,0,935,L
-71.03,-14.03,50,935,L
-31.51,-10.23,100,935,L
-106.68,-0.19,150,935,L
-211.31,21.36,200,935,L
-217.78,6.35,250,935,L
-172.55,-20.28,300,935,L
-102.03,15.63,350,935,L
-68.86,20.05,400,935,L
-37.15,19.14,450,935,L
-52.44,5.51,0,936,L
-117.41,12.21,50,936,L
-178.74,38.74,100,936,L
-208.91,33.17,150,936,L
-105.67,8.90,200,936,L
-96.37,-23.46,250,936,L
-90.47,-17.07,300,936,L
-81.73,0.71,350,936,L
-57.24,12.25,400,936,L
-59.72,13.40,450,936,L
-3.70,1.00,0,937,F
-8.87,0.77,50,937,F
7.73,0.93,100,937,F
0.07,1.32,150,937,F
3.57,0.60,200,937,F
-1.12,1.76,250,937,F
2.87,1.35,300,937,F
0.55,-1.12,350,937,F
1.31,-0.61,400,937,F
-1.59,1.39,450,937,F
0.01,1.43,0,938,F
0.45,1.32,50,938,F
1.20,0.95,100,938,F
-0.89,0.61,150,938,F
-0.76,2.25,200,938,F
0.14,1.35,250,938,F
1.82,1.51,300,938,F
0.08,1.37,350,938,F
-1.91,1.59,400,938,F
1.27,1.76,450,938,F
1.90,1.29,0,939,F
-0.39,0.63,50,939,F
-0.86,1.56,100,939,F
1.59,1.17,150,939,F
-0.30,1.84,200,939,F
-1.14,1.31,250,939,F
-0.49,1.75,300,939,F
-0.46,0.82,350,939,F
0.55,1.61,400,939,F
-1.42,1.07,450,939,F
0.69,1.35,0,940,F
-0.29,0.86,50,940,F
0.69,0.35,100,940,F
-0.35,2.39,150,940,F
0.69,2.29,200,940,F
-0.21,-0.19,250,940,F
0.06,1.09,300,940,F
1.25,2.49,350,940,F
0.65,1.60,400,940,F
2.04,1.89,450,940,F
0.28,1.57,0,941,F
-0.13,2.14,50,941,F
0.72,0.81,100,941,F
0.28,0.81,150,941,F
-0.48,1.41,200,941,F
0.71,0.77,250,941,F
-0.01,1.92,300,941,F
0.65,1.67,350,941,F
-0.46,1.08,400,941,F
1.12,1.63,450,941,F
0.27,1.41,0,942,F
1.19,0.90,50,942,F
-0.40,1.33,100,942,F
0.35,1.27,150,942,F
-0.13,1.95,200,942,F
0.72,1.92,250,942,F
0.18,1.05,300,942,F
0.51,1.62,350,942,F
-0.23,1.58,400,942,F
0.83,0.71,450,942,F
0.29,1.49,0,943,F
-0.13,1.51,50,943,F
0.91,1.57,100,943,F
-0.51,1.33,150,943,F
0.58,1.67,200,943,F
-0.39,0.21,250,943,F
0.49,1.33,300,943,F
-0.59,1.79,350,943,F
0.59,2.21,400,943,F
-0.73,0.51,450,943,F
-0.25,0.73,0,944,F
0.09,0.49,50,944,F
0.06,1.42,100,944,F
-0.47,1.33,150,944,F
0.40,0.71,200,944,F
0.23,0.99,250,944,F
0.05,0.85,300,944,F
0.30,1.56,350,944,F
-0.23,1.06,400,944,F
0.34,1.53,450,944,F
-0.35,1.53,0,945,F
0.17,1.75,50,945,F
-0.91,1.01,100,945,F
0.04,1.13,150,945,F
0.66,1.25,200,945,F
0.39,1.45,250,945,F
-0.21,1.24,300,945,F
-0.15,0.83,350,945,F
0.17,1.16,400,945,F
0.29,0.69,450,945,F
0.83,1.63,0,946,F
0.71,0.83,50,946,F
0.89,1.91,100,946,F
0.24,0.77,150,946,F
0.67,1.44,200,946,F
0.70,1.89,250,946,F
0.46,1.74,300,946,F
0.61,1.59,350,946,F
0.78,1.61,400,946,F
0.41,1.81,450,946,F
0.19,1.62,0,947,F
-0.21,0.72,50,947,F
0.39,1.93,100,947,F
-0.21,1.09,150,947,F
-0.03,1.13,200,947,F
-0.14,1.45,250,947,F
0.03,0.49,300,947,F
0.24,1.37,350,947,F
-0.29,1.84,400,947,F
0.26,1.18,450,947,F
-3.71,13.47,0,948,U
6.45,-0.93,50,948,U
19.02,-30.40,100,948,U
-1.89,-60.95,150,948,U
19.41,-72.28,200,948,U
31.49,-80.11,250,948,U
25.31,-106.21,300,948,U
6.18,-104.41,350,948,U
-2.91,-98.28,400,948,U
-10.97,-89.25,450,948,U
7.37,4.71,0,949,U
-16.11,-11.61,50,949,U
13.61,-85.93,100,949,U
4.87,-113.03,150,949,U
-1.29,-124.07,200,949,U
1.80,-122.65,250,949,U
-0.49,-105.29,300,949,U
-7.69,-98.52,350,949,U
13.55,-79.52,400,949,U
23.50,-44.84,450,949,U
-3.71,-90.64,0,950,U
-23.83,-139.39,50,950,U
-21.01,-154.29,100,950,U
9.76,-133.55,150,950,U
11.38,-113.59,200,950,U
18.10,-78.71,250,950,U
-3.77,-68.15,300,950,U
9.15,-75.97,350,950,U
-16.71,-53.57,400,950,U
0.76,-29.25,450,950,U
38.67,-46.79,0,951,U
26.64,-74.12,50,951,U
6.66,-105.97,100,951,U
22.84,-94.06,150,951,U
-0.67,-128.46,200,951,U
32.47,-93.41,250,951,U
18.22,-68.17,300,951,U
4.24,-50.51,350,951,U
-0.09,-40.77,400,951,U
1.05,-24.84,450,951,U
-3.99,-65.55,0,952,U
-23.79,-101.89,50,952,U
-17.27,-149.13,100,952,U
36.67,-122.56,150,952,U
-4.46,-112.99,200,952,U
28.58,-111.37,250,952,U
23.75,-97.22,300,952,U
35.64,-85.94,350,952,U
19.25,-66.52,400,952,U
9.29,-31.07,450,952,U
39.98,-87.29,0,953,U
35.40,-117.70,50,953,U
4.19,-141.89,100,953,U
3.72,-125.74,150,953,U
17.35,-104.87,200,953,U
-13.56,-103.24,250,953,U
18.43,-71.55,300,953,U
5.67,-45.85,350,953,U
-0.74,-18.71,400,953,U
11.29,11.43,450,953,U
2.15,-83.39,0,954,U
-1.72,-70.53,50,954,U
15.40,-100.85,100,954,U
40.86,-78.01,150,954,U
21.30,-85.46,200,954,U
31.82,-75.41,250,954,U
21.07,-40.49,300,954,U
7.75,-32.77,350,954,U
8.88,-25.13,400,954,U
11.97,-16.20,450,954,U
5.32,5.27,0,955,U
8.20,-18.82,50,955,U
-13.69,-33.34,100,955,U
19.81,-42.06,150,955,U
-10.33,-79.78,200,955,U
0.55,-103.59,250,955,U
9.98,-150.50,300,955,U
36.67,-142.88,350,955,U
20.24,-120.68,400,955,U
35.08,-92.73,450,955,U
13.90,-94.47,0,956,U
0.80,-120.62,50,956,U
46.18,-167.16,100,956,U
56.49,-103.47,150,956,U
30.19,-81.08,200,956,U
35.57,-26.83,250,956,U
8.91,17.46,300,956,U
-1.43,43.75,350,956,U
-6.73,40.75,400,956,U
1.61,52.43,450,956,U
-15.17,-123.49,0,957,U
-8.75,-99.15,50,957,U
23.65,-109.77,100,957,U
11.78,-112.99,150,957,U
28.33,-99.27,200,957,U
40.96,-93.09,250,957,U
20.29,-43.65,300,957,U
7.56,-23.39,350,957,U
-8.93,-17.05,400,957,U
7.23,8.27,450,957,U
32.33,-3.56,0,958,R
79.95,-26.07,50,958,R
102.85,-41.33,100,958,R
109.86,-17.39,150,958,R
127.23,4.52,200,958,R
120.43,28.55,250,958,R
146.66,72.13,300,958,R
129.86,72.71,350,958,R
84.22,30.97,400,958,R
79.13,10.47,450,958,R
137.31,-30.13,0,959,R
131.02,-24.79,50,959,R
137.57,7.35,100,959,R
156.64,13.43,150,959,R
138.49,45.66,200,959,R
91.91,50.95,250,959,R
81.45,24.02,300,959,R
45.88,0.18,350,959,R
32.65,8.17,400,959,R
3.99,-13.84,450,959,R
19.72,1.49,0,960,R
59.77,-9.35,50,960,R
89.22,-3.31,100,960,R
111.71,-4.96,150,960,R
219.12,11.01,200,960,R
219.12,25.27,250,960,R
110.23,18.93,300,960,R
102.37,32.63,350,960,R
70.85,-3.05,400,960,R
50.49,-13.65,450,960,R
81.93,-16.63,0,961,R
108.26,-6.74,50,961,R
160.21,-7.73,100,961,R
152.73,-12.35,150,961,R
89.07,42.06,200,961,R
84.77,57.61,250,961,R
77.31,48.89,300,961,R
80.58,39.54,350,961,R
69.30,27.85,400,961,R
50.79,-2.75,450,961,R
105.64,-8.45,0,962,R
140.83,-14.70,50,962,R
156.44,17.60,100,962,R
154.87,16.23,150,962,R
151.01,28.25,200,962,R
138.04,36.03,250,962,R
117.17,25.55,300,962,R
70.94,0.24,350,962,R
39.98,-9.57,400,962,R
21.65,-18.16,450,962,R
-217.78,-36.27,0,963,R
-165.45,12.71,50,963,R
-72.43,5.81,100,963,R
-17.65,17.19,150,963,R
176.02,-3.89,200,963,R
219.12,-9.81,250,963,R
158.98,1.19,300,963,R
122.79,35.94,350,963,R
117.43,26.11,400,963,R
93.43,-15.58,450,963,R
116.56,10.95,0,964,R
152.01,-16.78,50,964,R
192.81,42.59,100,964,R
147.16,58.73,150,964,R
131.26,26.87,200,964,R
98.57,-24.33,250,964,R
65.80,-35.23,300,964,R
4.21,-11.05,350,964,R
-29.29,-3.56,400,964,R
-69.25,-22.28,450,964,R
10.51,-0.79,0,965,R
74.95,-7.29,50,965,R
83.47,-12.61,100,965,R
69.13,12.30,150,965,R
219.12,11.70,200,965,R
219.12,19.87,250,965,R
161.01,47.03,300,965,R
74.77,0.19,350,965,R
61.11,-15.05,400,965,R
15.67,-8.66,450,965,R
143.56,-7.57,0,966,R
190.10,22.23,50,966,R
193.12,29.54,100,966,R
98.35,49.75,150,966,R
104.11,69.47,200,966,R
91.90,5.96,250,966,R
65.87,-17.39,300,966,R
46.03,-9.77,350,966,R
19.13,-12.07,400,966,R
-2.39,-11.27,450,966,R
109.11,8.60,0,967,R
132.57,10.40,50,967,R
122.89,18.75,100,967,R
113.12,19.49,150,967,R
89.15,34.07,200,967,R
76.16,35.46,250,967,R
89.33,11.36,300,967,R
81.18,5.83,350,967,R
62.30,-9.83,400,967,R
19.59,-6.14,450,967,R
15.12,42.21,0,968,D
20.41,71.87,50,968,D
38.43,93.27,100,968,D
